+====================+===================+=========================================================================================================================================================================================+
| Launch Setup Clock | Launch Hold Clock | Pin                                                                                                                                                                                     |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[14].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[116]/D  |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[7].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[63]/D    |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[7].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[56]/D    |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[14].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[119]/D  |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[7].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[60]/D    |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[15].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[125]/D  |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[7].USE_RTL_DATA.USE_REGISTER.M_AXI_WSTRB_I_reg[7]/D     |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[12].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[102]/D  |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[7].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[62]/D    |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[12].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[100]/D  |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[12].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[101]/D  |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[15].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[123]/D  |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[14].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[114]/D  |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[7].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[59]/D    |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[13].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[105]/D  |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[5].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[46]/D    |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[5].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[41]/D    |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[5].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[44]/D    |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[13].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[108]/D  |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[13].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[107]/D  |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[15].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[120]/D  |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[13].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[106]/D  |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[11].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[89]/D   |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[11].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[91]/D   |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[11].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[93]/D   |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[13].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[111]/D  |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[5].USE_RTL_DATA.USE_REGISTER.M_AXI_WSTRB_I_reg[5]/D     |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[5].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[42]/D    |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[9].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[72]/D    |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[15].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[126]/D  |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[5].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[43]/D    |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[13].USE_RTL_DATA.USE_REGISTER.M_AXI_WSTRB_I_reg[13]/D   |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[14].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[113]/D  |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[12].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[98]/D   |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[15].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[124]/D  |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[14].USE_RTL_DATA.USE_REGISTER.M_AXI_WSTRB_I_reg[14]/D   |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[5].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[45]/D    |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[12].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[103]/D  |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[7].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[57]/D    |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[9].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[73]/D    |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[15].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[121]/D  |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[12].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[99]/D   |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[14].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[118]/D  |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[5].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[40]/D    |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[9].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[76]/D    |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[12].USE_RTL_DATA.USE_REGISTER.M_AXI_WSTRB_I_reg[12]/D   |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[14].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[117]/D  |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[13].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[104]/D  |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[15].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[122]/D  |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[11].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[95]/D   |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[9].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[75]/D    |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[12].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[97]/D   |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[13].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[109]/D  |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[11].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[88]/D   |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[9].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[78]/D    |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[9].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[79]/D    |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[11].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[90]/D   |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[15].USE_RTL_DATA.USE_REGISTER.M_AXI_WSTRB_I_reg[15]/D   |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[13].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[110]/D  |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[11].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[94]/D   |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[10].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[86]/D   |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[0].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[2]/D     |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[9].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[77]/D    |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[11].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[92]/D   |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[10].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[83]/D   |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[4].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[34]/D    |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[10].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[87]/D   |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[9].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[74]/D    |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[11].USE_RTL_DATA.USE_REGISTER.M_AXI_WSTRB_I_reg[11]/D   |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[10].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[81]/D   |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[0].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[0]/D     |
| mmcm_clkout0       | m_axi_aclk        | mig_gen.ddr4c/MCB_inst/inst/u_ddr_axi/USE_UPSIZER.upsizer_d2/USE_WRITE.write_data_inst/WORD_LANE[0].USE_ALWAYS_PACKER.BYTE_LANE[4].USE_RTL_DATA.USE_REGISTER.M_AXI_WDATA_I_reg[35]/D    |
